train_no,station_code,stop_sequence,scheduled_arrival_ts,scheduled_departure_ts,is_stop,train_type
T0749,HWH,1,2026-01-14 02:10:00.000000000,2026-01-14 02:12:00.000000000,True,
T0750,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0751,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0752,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0753,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0754,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0755,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0756,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0757,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0758,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0759,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0760,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0761,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0762,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0763,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0764,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0765,HWH,1,2026-01-14 02:25:00.000000000,2026-01-14 02:27:00.000000000,True,
T0766,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0767,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0768,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0769,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0770,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0771,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0772,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0773,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0774,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0775,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0776,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0777,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0778,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0778,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0778,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0778,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0778,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0779,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0779,BLY,2,2026-01-14 03:12:42.000000000,2026-01-14 03:13:12.000000000,True,
T0779,SRP,3,2026-01-14 03:17:36.000000000,2026-01-14 03:18:06.000000000,True,
T0779,CGR,4,2026-01-14 03:24:18.000000000,2026-01-14 03:24:48.000000000,True,
T0779,CNS,5,2026-01-14 03:31:54.000000000,2026-01-14 03:32:24.000000000,True,
T0779,BDC,6,2026-01-14 03:43:24.000000000,2026-01-14 03:43:54.000000000,True,
T0780,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0780,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0780,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0780,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0780,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0781,HWH,1,2026-01-14 08:55:00.000000000,2026-01-14 08:57:00.000000000,True,
T0781,SRP,3,2026-01-14 09:05:00.000000000,2026-01-14 09:05:30.000000000,True,
T0781,CGR,4,2026-01-14 09:11:42.000000000,2026-01-14 09:12:12.000000000,True,
T0781,CNS,5,2026-01-14 09:19:18.000000000,2026-01-14 09:19:48.000000000,True,
T0781,BDC,6,2026-01-14 09:30:48.000000000,2026-01-14 09:31:18.000000000,True,
T0782,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0782,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0782,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0782,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0782,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0783,HWH,1,2026-01-14 06:05:00.000000000,2026-01-14 06:07:00.000000000,True,
T0783,SRP,3,2026-01-14 06:15:00.000000000,2026-01-14 06:15:30.000000000,True,
T0783,CGR,4,2026-01-14 06:21:42.000000000,2026-01-14 06:22:12.000000000,True,
T0783,CNS,5,2026-01-14 06:29:18.000000000,2026-01-14 06:29:48.000000000,True,
T0783,BDC,6,2026-01-14 06:40:48.000000000,2026-01-14 06:41:18.000000000,True,
T0784,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0784,BDC,6,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0785,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0785,BDC,6,2026-01-14 01:50:00.000000000,2026-01-14 01:50:30.000000000,True,
T0786,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0786,CGR,4,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0786,CNS,5,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0786,BDC,6,2026-01-14 00:34:06.000000000,2026-01-14 00:34:36.000000000,True,
T0787,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0787,CGR,4,2026-01-14 02:05:00.000000000,2026-01-14 02:05:30.000000000,True,
T0787,CNS,5,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0787,BDC,6,2026-01-14 02:24:06.000000000,2026-01-14 02:24:36.000000000,True,
T0788,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0788,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0788,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0788,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0788,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0789,HWH,1,2026-01-14 04:10:00.000000000,2026-01-14 04:12:00.000000000,True,
T0789,BLY,2,2026-01-14 04:22:42.000000000,2026-01-14 04:23:12.000000000,True,
T0789,SRP,3,2026-01-14 04:27:36.000000000,2026-01-14 04:28:06.000000000,True,
T0789,CGR,4,2026-01-14 04:34:18.000000000,2026-01-14 04:34:48.000000000,True,
T0789,CNS,5,2026-01-14 04:41:54.000000000,2026-01-14 04:42:24.000000000,True,
T0789,BDC,6,2026-01-14 04:53:24.000000000,2026-01-14 04:53:54.000000000,True,
T0790,BDC,6,2026-01-14 01:00:00.000000000,2026-01-14 01:02:00.000000000,True,
T0791,BDC,6,2026-01-14 05:00:00.000000000,2026-01-14 05:02:00.000000000,True,
T0792,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0793,BDC,6,2026-01-14 01:15:00.000000000,2026-01-14 01:17:00.000000000,True,
T0794,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0795,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0796,HWH,1,2026-01-14 03:15:00.000000000,2026-01-14 03:17:00.000000000,True,
T0797,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0798,HWH,1,2026-01-14 03:45:00.000000000,2026-01-14 03:47:00.000000000,True,
T0799,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0800,HWH,1,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0801,BDC,6,2026-01-14 00:35:00.000000000,2026-01-14 00:37:00.000000000,True,
T0802,BDC,6,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0803,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0803,BDC,6,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0804,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0804,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0804,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0804,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0804,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0804,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0805,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0806,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0807,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0808,BDC,6,2026-01-14 00:25:00.000000000,2026-01-14 00:27:00.000000000,True,
T0809,BDC,6,2026-01-14 03:40:00.000000000,2026-01-14 03:42:00.000000000,True,
T0810,HWH,1,2026-01-14 01:20:00.000000000,2026-01-14 01:22:00.000000000,True,
T0811,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0812,HWH,1,2026-01-14 01:10:00.000000000,2026-01-14 01:12:00.000000000,True,
