train_no,station_code,event_type,scheduled_time_ts,actual_time_ts,delay_minutes
T0456,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:48:56.309023886,0.04
T0628,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:48:56.371823946,0.04
T0612,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:48:58.715033716,0.58
T0622,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:48:58.792131297,0.58
T0452,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:48:59.802938254,0.6
T0402,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:00.457416112,0.61
T0610,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:00.771150225,0.11
T0430,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:01.944504437,0.13
T0418,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:02.578329550,0.14
T0616,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:02.806332966,0.15
T0396,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:03.078168821,0.15
T0658,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:03.251479821,0.15
T0444,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:03.440530053,0.16
T0577,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:04.236835388,0.67
T0424,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:04.498250706,0.67
T0626,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:04.578676419,0.68
T0400,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:05.275153496,0.19
T0390,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:05.495111687,0.19
T0654,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:06.777470768,0.21
T0462,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:06.823722226,0.71
T0646,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:06.975725501,0.22
T0394,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:07.182166450,0.22
T0412,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:07.325404011,0.22
T0438,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:07.431327556,0.72
T0386,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:07.639317339,0.23
T0410,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:08.317204009,0.24
T0652,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:09.380476437,0.26
T0408,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:10.109080714,0.27
T0575,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:10.211636878,0.77
T0392,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:10.708342816,0.78
T0420,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:11.214973220,0.29
T0640,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:11.622901783,0.29
T0620,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:12.241229330,0.3
T0422,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:13.575663146,0.33
T0436,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:15.601659985,0.36
T0464,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:15.611410328,0.86
T0406,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:15.653511622,0.36
T0448,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:16.921910789,0.38
T0624,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:17.595796027,0.89
T0442,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:19.223499245,0.42
T0570,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:19.534983117,0.93
T0398,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:20.277956832,0.94
T0651,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:20.595483615,0.94
T0440,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:22.984063214,0.48
T0614,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:23.028044263,0.48
T0579,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:23.262720194,0.99
T0606,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:23.810654489,0.5
T0384,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:24.355947414,0.51
T0342,HWH,DEPARTURE,2026-01-14 00:47:00.000000000,2026-01-14 00:49:24.381577924,2.41
T0458,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:25.025269761,0.52
T0426,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:25.490068686,1.02
T0608,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:26.012235239,1.03
T0450,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:26.079375823,0.53
T0268,HWH,DEPARTURE,2026-01-14 00:47:00.000000000,2026-01-14 00:49:28.708967930,2.48
T0612,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:28.715033716,0.58
T0622,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:28.792131297,0.58
T0452,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:29.802938254,0.6
T0402,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:30.457416112,0.61
T0662,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:31.564868887,1.13
T0577,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:34.236835388,0.67
T0424,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:34.498250706,0.67
T0626,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:34.578676419,0.68
T0460,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:34.735198039,1.18
T0388,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:35.030739886,1.18
T0462,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:36.823722226,0.71
T0438,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:37.431327556,0.72
T0668,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:49:38.918049291,1.25
T0575,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:40.211636878,0.77
T0392,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:40.708342816,0.78
T0464,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:45.611410328,0.86
T0624,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:47.595796027,0.89
T0012,HWH,DEPARTURE,2026-01-14 00:47:00.000000000,2026-01-14 00:49:48.170758807,2.8
T0570,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:49.534983117,0.93
T0398,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:50.277956832,0.94
T0651,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:50.595483615,0.94
T0579,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:53.262720194,0.99
T0426,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:55.490068686,1.02
T0608,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:49:56.012235239,1.03
T0382,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:00.498834242,1.61
T0618,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:01.296510073,1.62
T0662,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:01.564868887,1.13
T0346,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:02.845521909,0.05
T0350,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:03.626212297,0.06
T0460,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:04.735198039,1.18
T0388,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:05.030739886,1.18
T0356,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:05.658249982,0.09
T0358,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:06.001259136,0.1
T0348,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:07.406767418,0.12
T0668,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:08.918049291,1.25
T0369,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:10.003399748,0.17
T0404,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:10.179835197,1.77
T0446,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:12.796734174,1.81
T0367,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:15.832450843,0.26
T0360,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:16.150519556,0.27
T0235,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:16.206271695,0.27
T0352,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:22.504203962,0.38
T0354,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:22.657007981,0.38
T0434,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:25.148422855,2.02
T0432,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:25.742781166,2.03
T0382,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:30.498834242,1.61
T0618,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:31.296510073,1.62
T0214,BDC,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:35.063775599,0.58
T0210,BDC,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:39.059375618,0.65
T0404,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:40.179835197,1.77
T0446,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:42.796734174,1.81
T0004,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:43.821242581,0.73
T0428,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:50:45.255539375,2.35
T0434,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:55.148422855,2.02
T0432,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:50:55.742781166,2.03
T0365,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:50:57.115259429,0.95
T0416,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:51:04.952466691,2.68
T0214,BDC,DEPARTURE,2026-01-14 00:50:30.000000000,2026-01-14 00:51:05.063775599,0.58
T0210,BDC,DEPARTURE,2026-01-14 00:50:30.000000000,2026-01-14 00:51:09.059375618,0.65
T0428,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:51:15.255539375,2.35
T0416,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:51:34.952466691,2.68
T0650,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:51:55.446391842,3.52
T0346,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:02.845521909,0.05
T0350,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:03.626212297,0.06
T0414,BDC,ARRIVAL,2026-01-14 00:48:24.000000000,2026-01-14 00:52:04.857662946,3.68
T0356,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:05.658249982,0.09
T0358,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:06.001259136,0.1
T0348,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:07.406767418,0.12
T0369,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:10.003399748,0.17
T0367,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:15.832450843,0.26
T0360,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:16.150519556,0.27
T0235,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:16.206271695,0.27
T0352,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:22.504203962,0.38
T0354,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:22.657007981,0.38
T0650,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:52:25.446391842,3.52
T0414,BDC,DEPARTURE,2026-01-14 00:48:54.000000000,2026-01-14 00:52:34.857662946,3.68
T0361,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:52:38.537765100,2.64
T0004,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:43.821242581,0.73
T0365,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:52:57.115259429,0.95
T0363,HWH,ARRIVAL,2026-01-14 00:50:00.000000000,2026-01-14 00:53:57.927773180,3.97
T0361,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:54:38.537765100,2.64
T0243,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:55:04.282129391,0.07
T0006,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:55:18.316399526,0.31
T0207,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:55:23.342012740,0.39
T0137,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:55:35.109734676,0.59
T0213,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:55:45.817474344,0.76
T0363,HWH,DEPARTURE,2026-01-14 00:52:00.000000000,2026-01-14 00:55:57.927773180,3.97
T0161,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:56:21.575235486,1.36
T0215,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:56:40.733214619,1.68
T0243,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:57:04.282129391,0.07
T0135,HWH,ARRIVAL,2026-01-14 00:55:00.000000000,2026-01-14 00:57:17.429813889,2.29
T0006,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:57:18.316399526,0.31
T0207,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:57:23.342012740,0.39
T0137,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:57:35.109734676,0.59
T0340,BLY,ARRIVAL,2026-01-14 00:57:42.000000000,2026-01-14 00:57:42.523046717,0.01
T0213,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:57:45.817474344,0.76
T0340,BLY,DEPARTURE,2026-01-14 00:58:12.000000000,2026-01-14 00:58:12.523046717,0.01
T0161,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:58:21.575235486,1.36
T0342,BLY,ARRIVAL,2026-01-14 00:57:42.000000000,2026-01-14 00:58:22.895869970,0.68
T0215,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:58:40.733214619,1.68
T0344,BLY,ARRIVAL,2026-01-14 00:57:42.000000000,2026-01-14 00:58:49.000217935,1.12
T0342,BLY,DEPARTURE,2026-01-14 00:58:12.000000000,2026-01-14 00:58:52.895869970,0.68
T0135,HWH,DEPARTURE,2026-01-14 00:57:00.000000000,2026-01-14 00:59:17.429813889,2.29
T0344,BLY,DEPARTURE,2026-01-14 00:58:12.000000000,2026-01-14 00:59:19.000217935,1.12
T0338,BLY,ARRIVAL,2026-01-14 00:57:42.000000000,2026-01-14 00:59:33.765392681,1.86
T0336,BLY,ARRIVAL,2026-01-14 00:57:42.000000000,2026-01-14 00:59:50.166620371,2.14
T0338,BLY,DEPARTURE,2026-01-14 00:58:12.000000000,2026-01-14 01:00:03.765392681,1.86
T0241,HWH,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:00:11.669664164,0.19
T0209,HWH,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:00:18.295019108,0.3
T0336,BLY,DEPARTURE,2026-01-14 00:58:12.000000000,2026-01-14 01:00:20.166620371,2.14
T0235,BDC,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:00:42.894361447,0.71
T0790,BDC,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:00:45.560375066,0.76
T0187,BDC,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:00:47.872050515,0.8
T0171,HWH,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:00:50.661191142,0.84
T0235,BDC,DEPARTURE,2026-01-14 01:00:30.000000000,2026-01-14 01:01:12.894361447,0.71
T0583,BDC,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:01:21.595085263,1.36
T0241,HWH,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:02:11.669664164,0.19
T0209,HWH,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:02:18.295019108,0.3
T0361,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:02:42.586989329,0.01
T0790,BDC,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:02:45.560375066,0.76
T0363,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:02:45.679746045,0.06
T0354,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:02:46.185311697,0.07
T0187,BDC,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:02:47.872050515,0.8
T0171,HWH,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:02:50.661191142,0.84
T0249,HWH,ARRIVAL,2026-01-14 01:00:00.000000000,2026-01-14 01:02:58.730736417,2.98
T0352,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:04.226652502,0.37
T0338,SRP,ARRIVAL,2026-01-14 01:02:36.000000000,2026-01-14 01:03:09.777959508,0.56
T0365,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:11.094132272,0.48
T0369,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:11.906812742,0.5
T0361,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:12.586989329,0.01
T0356,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:14.568245249,0.54
T0363,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:15.679746045,0.06
T0354,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:16.185311697,0.07
T0346,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:20.278143153,0.64
T0583,BDC,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:03:21.595085263,1.36
T0342,SRP,ARRIVAL,2026-01-14 01:02:36.000000000,2026-01-14 01:03:23.963043858,0.8
T0358,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:32.283282547,0.84
T0352,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:34.226652502,0.37
T0338,SRP,DEPARTURE,2026-01-14 01:03:06.000000000,2026-01-14 01:03:39.777959508,0.56
T0365,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:41.094132272,0.48
T0369,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:41.906812742,0.5
T0356,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:44.568245249,0.54
T0346,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:03:50.278143153,0.64
T0348,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:03:50.804666259,1.15
T0344,SRP,ARRIVAL,2026-01-14 01:02:36.000000000,2026-01-14 01:03:51.273379978,1.25
T0342,SRP,DEPARTURE,2026-01-14 01:03:06.000000000,2026-01-14 01:03:53.963043858,0.8
T0358,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:04:02.283282547,0.84
T0350,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:04:04.808920982,1.38
T0336,SRP,ARRIVAL,2026-01-14 01:02:36.000000000,2026-01-14 01:04:09.832279543,1.56
T0360,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:04:19.416121832,1.62
T0348,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:04:20.804666259,1.15
T0344,SRP,DEPARTURE,2026-01-14 01:03:06.000000000,2026-01-14 01:04:21.273379978,1.25
T0340,SRP,ARRIVAL,2026-01-14 01:02:36.000000000,2026-01-14 01:04:29.179550254,1.89
T0350,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:04:34.808920982,1.38
T0336,SRP,DEPARTURE,2026-01-14 01:03:06.000000000,2026-01-14 01:04:39.832279543,1.56
T0360,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:04:49.416121832,1.62
T0249,HWH,DEPARTURE,2026-01-14 01:02:00.000000000,2026-01-14 01:04:58.730736417,2.98
T0340,SRP,DEPARTURE,2026-01-14 01:03:06.000000000,2026-01-14 01:04:59.179550254,1.89
T0367,BLY,ARRIVAL,2026-01-14 01:02:42.000000000,2026-01-14 01:05:06.191808281,2.4
T0679,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:09.224462805,0.15
T0133,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:13.789482286,0.23
T0263,BDC,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:13.824287478,0.23
T0060,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:18.889540166,0.31
T0064,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:21.178895977,0.35
T0466,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:32.266447976,0.54
T0680,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:33.518042314,0.56
T0367,BLY,DEPARTURE,2026-01-14 01:03:12.000000000,2026-01-14 01:05:36.191808281,2.4
T0677,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:05:44.738234391,0.75
T0215,BDC,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:06:04.801643920,1.08
T0090,BDC,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:06:09.019142404,1.15
T0161,BDC,ARRIVAL,2026-01-14 01:05:48.000000000,2026-01-14 01:06:26.886353312,0.65
T0205,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:06:32.034576824,1.53
T0215,BDC,DEPARTURE,2026-01-14 01:05:30.000000000,2026-01-14 01:06:34.801643920,1.08
T0161,BDC,DEPARTURE,2026-01-14 01:06:18.000000000,2026-01-14 01:06:56.886353312,0.65
T0468,HWH,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:07:04.492010758,2.07
T0679,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:09.224462805,0.15
T0133,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:13.789482286,0.23
T0263,BDC,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:13.824287478,0.23
T0060,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:18.889540166,0.31
T0064,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:21.178895977,0.35
T0466,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:32.266447976,0.54
T0680,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:33.518042314,0.56
T0356,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:07:36.548092292,0.01
T0677,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:07:44.738234391,0.75
T0360,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:07:48.147939251,0.2
T0369,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:07:56.925769661,0.35
T0346,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:03.962653199,0.47
T0356,SRP,DEPARTURE,2026-01-14 01:08:06.000000000,2026-01-14 01:08:06.548092292,0.01
T0090,BDC,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:08:09.019142404,1.15
T0171,BDC,ARRIVAL,2026-01-14 01:08:00.000000000,2026-01-14 01:08:12.189593630,0.2
T0363,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:14.741263859,0.65
T0360,SRP,DEPARTURE,2026-01-14 01:08:06.000000000,2026-01-14 01:08:18.147939251,0.2
T0348,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:22.219472627,0.77
T0365,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:23.408360304,0.79
T0369,SRP,DEPARTURE,2026-01-14 01:08:06.000000000,2026-01-14 01:08:26.925769661,0.35
T0205,HWH,DEPARTURE,2026-01-14 01:07:00.000000000,2026-01-14 01:08:32.034576824,1.53
T0346,SRP,DEPARTURE,2026-01-14 01:08:06.000000000,2026-01-14 01:08:33.962653199,0.47
T0350,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:34.799988150,0.98
T0213,BDC,ARRIVAL,2026-01-14 01:05:00.000000000,2026-01-14 01:08:41.307347896,3.69
T0358,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:41.788690444,1.1
T0171,BDC,DEPARTURE,2026-01-14 01:08:30.000000000,2026-01-14 01:08:42.189593630,0.2
T0363,SRP,DEPARTURE,2026-01-14 01:08:06.000000000,2026-01-14 01:08:44.741263859,0.65
T0354,SRP,ARRIVAL,2026-01-14 01:07:36.000000000,2026-01-14 01:08:48.059641941,1.2
T0348,SRP,DEPARTURE,2026-01-14 01:08:06.000000000,2026-01-14 01:08:52.219472627,0.77
